"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Ethiopia","ETH","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","378.609","375.107","375.35","371.742","370.554","368.38","389.2","364.733","363.241","363.966","364.867","364.902","376.302","374.888","394.485","396.815","372.716","371.643","371.973","363.381","357.804","354.793","351.742","425.618","426.808","422.481","422.397","362.177","372.147","375.715","387.167","378.946","380.215","379.272","379.552","380.154","378.16","374.683","369.691","372.901","366.109","363.196","354.628","345.896","333.005","325.604","310.376","291.437","273.616","259.863","247.057","237.149","226.406","215.882","205.427","196.33","188.624","181.024","175.122","169.022","162.464","177.909","153.123","148.814","",
"European Union","EUU","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","115.500663586214","111.615835945261","112.629806663554","111.066856895713","106.976432609222","106.332810534198","104.422257027247","103.864782287482","103.214951069481","105.592241000555","101.335603051276","101.02868562912","98.8276306339913","97.9423533125506","95.6416217992071","95.0770592930453","94.0081532265747","92.2224577146376","91.0749168709422","90.1298435196412","89.9078620164798","87.6047490004906","85.8987813247199","86.6474685854129","84.6358488175327","84.2088033213905","83.0625593747877","82.2069766155061","80.7217673900717","80.1580992656089","78.8620275105099","78.6183211760986","77.2712213812435","76.8105465750446","75.7939959021484","75.1788719672033","73.5450037289203","71.9696755505786","70.2504887316379","69.1129832292221","67.8495994334656","66.8453509221753","65.8766587135917","65.2470856202063","62.9409886447437","62.1290271635096","60.6074186242236","59.8483553781068","58.9359175777001","58.0967445980075","55.9670441818608","55.1024800731078","53.7021554718688","52.6380581369775","51.259932061541","51.2559635205786","50.1991247920138","49.597495158429","49.1145814630581","47.6504318128612","49.111416605012","50.6882868419811","","","",
"Fragile and conflict affected situations","FCS","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","332.615419416854","330.111326246363","327.563851203462","324.891186334072","321.491109568346","319.300328319142","318.682576794121","315.979459289537","311.882122316356","310.878497327407","307.514426008097","304.462419573136","305.568114365133","300.184582255421","298.392660968123","296.670153543212","294.404342705979","290.062532898216","289.697918320482","288.027412557553","285.298074318177","283.622713266107","284.093539569026","290.301505499121","292.448860991854","291.806302402221","287.981533042892","284.132588232702","285.057751249891","283.769110039164","285.04916379921","287.805560396031","288.786966887195","285.952135528704","282.854695176686","286.403396099419","288.519076413426","287.580800497077","290.693932753726","287.435995093196","284.346938710684","284.748950630594","281.460109943556","279.66976371889","276.977478953668","273.327265364126","269.011682946989","263.434475093149","266.183425119994","254.939110993691","251.434907941395","245.658001293696","240.495005076806","236.195206107345","233.857760386136","231.47804837497","228.497978707741","225.852651664269","220.488285146689","217.439167141332","217.521975686062","232.142846508818","212.760147733997","205.181356680983","",
"Finland","FIN","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","117.063","118.099","118.241","115.085","111.877","109.036","107.736","103.969","104.816","107.602","99.592","98.06","93.626","88.67","91.529","90.663","89.123","81.122","78.746","79.011","73.873","71.336","70.352","74.81","67.276","68.298","71.06","71.548","71.073","70.55","70.355","68.373","68.134","66.596","63.005","65.153","60.845","62.851","62.151","61.08","63.322","59.853","60.744","57.94","61.1","62.699","57.272","56.788","56.723","55.862","53.674","50.994","50.791","48.344","45.05","43.601","43.095","44.881","44.169","43.336","42.311","42.851","44.892","42.882","",
"Fiji","FJI","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","297.075","287.438","279.002","272.148","264.826","269.253","248.74","261.141","254.889","266.878","252.341","251.207","252.465","278.037","262.811","246.843","247.943","239.084","234.731","254.456","250.488","263.221","265.16","248.439","242.222","239.966","233.696","229.323","220.881","217.335","220.834","216.723","213.302","210.937","206.359","203.266","200.639","199.32","195.52","191.255","199.037","199.225","210.789","209.748","208.205","204.807","203.336","203.677","202.993","201.208","196.547","194.863","209.243","204.502","197.524","198.556","204.258","193.245","196.897","196.222","189.911","236.267","188.267","184.708","",
"France","FRA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","115.166","109.188","111.685","112.453","107.276","108.863","105.889","105.465","104.266","106.248","101.134","101.064","100.361","97.165","95.616","95.071","92.711","88.738","88.002","86.13","84.922","82.434","80.834","80.978","78","76.688","75.077","72.87","72.027","70.859","68.981","68.2","67.617","68.135","66.538","65.932","65.4","63.368","62.736","62.113","60.936","60.998","60.634","60.006","57.921","56.754","56.165","54.815","55.022","55.372","53.661","52.563","51.592","50.507","49.309","49.377","48.309","48.266","48.216","47.023","46.852","46.048","46.498","","",
"Faroe Islands","FRO","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","97.341","91.241","86.616","82.917","80.028","77.714","75.918","74.536","72.978","72.172","71.551","71.035","70.673","70.397","70.968","70.96","70.951","70.174","69.746","69.527","68.197","66.341","64.342","62.306","60.359","58.593","56.943","55.604","54.371","53.304","52.524","51.957","51.645","51.43","51.336","51.22","51.024","50.693","50.295","49.79","49.359","48.9","48.479","48.158","47.961","47.685","47.401","46.917","46.325","45.62","44.918","44.099","43.345","42.584","41.91","41.31","40.643","39.993","39.387","38.758","38.124","39.058","42.179","36.157","",
"Micronesia, Fed. Sts.","FSM","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","280.524","274.423","267.47","261.423","253.697","249.132","244.022","237.726","232.351","227.399","222.609","218.781","214.064","210.845","206.976","204.247","202.094","200.675","199.85","199.624","200.4","200.306","201.008","201.623","202.18","202.593","202.905","204.829","203.123","202.678","203.444","203.034","203.15","203.259","202.718","203.179","203.815","204.028","203.768","203.976","210.196","205.155","219.99","206.281","207.671","208.506","209.731","210.895","211.931","212.829","213.883","213.909","214.054","214.018","213.768","214.702","211.181","207.982","203.62","197.706","194.614","197.323","179.652","173.952","",
"Gabon","GAB","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","325.591","320.679","315.759","310.917","305.581","300.203","295.83","291.178","286.599","282.086","277.59","273.166","268.858","264.634","260.464","255.126","251.126","247.325","243.558","238.902","235.188","231.764","232.947","233.204","233.646","234.168","235.756","237.55","240.188","242.449","244.526","245.819","246.996","247.798","249.265","249.221","250.587","249.634","248.999","247.277","246.161","244.232","241.16","239.754","237.37","234.537","232.488","225.142","217.965","211.695","204.982","199.63","194.555","190.035","185.831","184.588","182.67","180.329","177.901","173.261","173.575","182.099","169.103","157.007","",
"United Kingdom","GBR","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","109.365","110.912","110.498","111.365","107.739","108.28","108.542","104.594","106.317","109.382","106.877","105.395","107.623","105.536","104.664","102.725","103.044","99.982","101.766","100.469","96.533","94.264","92.496","90.337","88.436","87.047","84.421","83.524","81.767","80.426","78.124","75.839","74.16","74.268","71.992","72.505","71.238","69.783","69.213","68.318","67.6","65.765","64.844","64.551","62.084","61.571","60.813","60.006","60.097","58.132","57.445","55.723","54.293","53.751","53.443","53.822","54.788","52.681","54.096","53.185","57.012","59.375","56.403","","",
"Georgia","GEO","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","153.352","150.804","148.439","145.878","143.473","140.852","140.076","137.723","135.227","132.744","130.331","127.899","125.368","122.9","120.424","117.958","115.506","112.985","109.975","107.496","105.43","102.517","98.985","99.288","103.621","102.432","101.66","101.57","106.203","108.062","105.772","109.268","111.495","109.938","104.001","97.205","89.281","106.807","103.399","99.804","100.756","101.222","102.95","102.134","91.293","105.599","89.04","95.101","94.814","99.448","91.372","86.107","86.396","84.733","83.282","83.226","84.212","80.095","77.695","75.537","78.643","102.042","72.845","73.986","",
"Ghana","GHA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","333.593","332.313","330.971","329.864","326.573","326.532","326.494","326.469","326.66","323.738","326.099","326.865","323.622","321.567","320.701","318.094","315.857","314.459","311.73","309.58","307.67","306.22","306.744","303.74","299.53","294.976","291.348","288.618","285.207","282.96","282.129","282.817","282.633","283.432","285.273","282.6","280.232","278.049","275.945","273.37","271.772","270.688","268.795","266.697","264.373","262.205","259.4","256.523","253.393","249.879","245.388","241.037","236.862","232.21","226.458","223.143","219.336","215.996","212.035","207.625","207.404","215.759","196.339","192.754","",
"Gibraltar","GIB","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","125.21","130.2","132.656","133.128","131.094","126.1","120.038","115.07","112.294","110.8","110.474","108.629","106.431","103.502","100.727","98.087","96.795","96.252","95.772","95.547","94.917","93.964","92.143","90.314","87.551","84.97","82.154","79.347","76.647","74.519","72.455","70.53","69.268","68.277","67.226","66.298","65.499","64.028","62.304","60.597","58.558","56.425","54.969","53.464","51.822","50.222","48.616","46.697","44.855","43.133","41.604","40.376","39.444","38.864","38.494","38.257","37.943","37.5","36.898","36.272","36.092","54.465","34.928","34.728","",
"Guinea","GIN","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","407.204","404.647","402.607","400.541","398.191","395.71","392.991","388.254","384.822","381.914","379.116","376.101","373.124","373.533","370.688","366.782","362.946","358.95","354.406","350.159","345.619","341.746","337.824","336.672","331.107","328.624","327.789","327.853","328.259","328.262","327.997","324.008","322.449","319.141","319.661","316.294","312.192","310.88","310.687","311.036","311.742","312.7","311.274","309.285","306.351","301.613","296.129","292.368","286.264","281.648","276.959","272.632","268.151","264.259","264.04","262.16","255.945","253.3","250.56","247.685","247.749","258.61","237.318","234.746","",
"Gambia, The","GMB","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","461.221","457.286","452.466","448.741","444.884","441.096","437.418","433.085","430.024","426.419","421.039","416.878","413.371","407.972","404.303","398.853","391.695","387.889","389.891","376.908","376.422","375.185","365.767","358.69","353.48","348.408","342.065","336.974","328.119","323.71","317.973","312.532","304.46","295.924","289.784","283.55","278.225","275.682","266.085","263.259","262.532","262.522","261.604","259.6","256.452","255.501","251.829","252.62","250.27","249.394","246.619","243.853","241.437","238.769","235.918","231.595","225.962","222.249","218.413","213.867","211.922","230.726","212.681","196.053","",
"Guinea-Bissau","GNB","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","393.017","391.107","389.121","398.778","396.99","395.634","394.042","391.925","389.402","387.06","384.662","382.183","379.735","377.003","360.738","358.097","355.648","353.005","350.318","347.674","345.086","338.451","332.557","332.221","327.52","325.086","324.355","323.14","322.853","319.476","325.362","325.134","325.042","324.908","331.739","324.889","327.017","345.726","330.451","337.144","323.466","322.066","320.088","317.313","313.795","317.435","304.716","298.987","297.363","286.839","279.769","273.315","267.322","260.541","253.231","246.011","239.204","232.306","225.919","219.225","232.552","239.092","199.936","193.592","",
"Equatorial Guinea","GNQ","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","317.597","315.823","314.05","312.279","310.512","308.729","306.868","305.11","303.359","595.54","596.066","469.265","324.845","323.944","391.011","479.354","623.187","392.204","389.812","326.878","267.704","274.851","262.085","268.977","275.134","276.765","280.208","285.1","288.113","292.407","295.921","298.906","302.394","304.492","306.772","308.342","309.515","308.787","308.234","306.751","303.685","301.686","298.353","294.63","289.737","287.05","282.648","278.408","272.013","267.243","262.639","258.17","252.636","247.158","241.714","237.817","232.601","227.123","222.182","218.115","218.816","224.789","205.258","200.877","",
"Greece","GRC","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","107.827","113.318","114.804","111.47","112.493","102.463","97.495","104.528","103.512","97.4","90.028","89.017","90.601","88.204","84.648","83.65","80.106","80.206","74.676","73.174","73.857","71.316","69.428","67.582","65.807","64.474","61.58","64.64","58.104","57.03","55.981","55.466","55.519","53.586","52.318","52.124","50.772","49.495","50.242","49.793","49.202","47.038","46.809","47.114","45.611","43.846","43.798","44.295","42.254","40.606","40.52","39.592","40.792","37.997","37.726","39.147","37.918","38.988","36.68","37.4","43.718","48.276","48.361","33.628","",
"Grenada","GRD","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","179.919","174.703","173.207","175.409","173.782","172.899","171.857","174.109","181.346","191.923","201.372","203.916","197.802","186.822","175.38","166.627","161.888","160.628","161.33","162.872","164.503","165.709","166.147","178.297","164.762","163.197","161.211","158.909","156.356","153.576","150.58","147.357","143.878","140.181","136.473","132.977","129.897","127.425","125.717","124.698","124.199","124.032","124.007","123.959","137.632","123.663","123.382","122.885","122.012","120.708","119.139","117.477","115.844","114.311","112.931","111.734","110.742","109.935","109.239","108.553","107.833","114.074","106.378","105.663","",
"Greenland","GRL","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","243.651","224.088","207.441","197.743","191.579","191.162","196.9","201.247","203.418","206.5","213.932","221.764","232.716","243.564","250.935","251.263","245.225","238.236","231.114","225.873","223.841","224.152","224.514","224.619","223.951","222.889","221.591","220.096","219.053","219.133","219.558","219.865","220.892","223.047","223.778","223.889","223.081","220.092","220.332","211.566","205.081","197.978","190.74","182.441","181.67","180.643","176.572","176.626","176.401","174.524","171.993","168.495","164.448","160.704","157.795","155.247","152.629","151.883","151.577","151.747","152.94","155.348","154.688","154.03","",
"Guatemala","GTM","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","398.239","390.425","382.018","378.113","369.275","367.851","359.208","357.588","358.293","364.995","349.135","319.845","295.501","283.65","281.215","290.38","390.454","262.305","241.502","235.663","244.048","245.78","296.326","234.817","226.745","220.371","215.551","213.546","213.522","214.304","216.52","219.382","225.395","224.152","213.254","203.035","190.867","181.361","173.064","167.127","162.157","159.453","153.664","151.804","151.921","154.398","146.72","140.512","138.981","138.156","138.674","135.158","132.219","131.542","131.815","133.993","131.619","128.835","131.614","131.263","142.411","175.737","137.864","123.436","",
"Guam","GUM","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","250.128","245.651","244.497","237.207","231.946","226.035","218.987","210.764","201.157","191.788","184.137","179.45","172.49","166.112","158.666","154.617","154.058","146.529","142.532","138.613","134.722","130.635","126.607","122.623","119.803","112.815","111.495","110.705","115.496","113.996","114.646","114.202","115.134","112.477","110.312","112.831","116.055","118.421","114.686","108.631","102.209","95.838","90.594","85.642","82.746","80.256","79.354","81.05","85.608","91.377","95.942","99.33","101.514","102.601","103.19","104.733","106.216","106.606","105.378","104.467","106.937","115.558","99.853","99.071","",
"Guyana","GUY","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","307.072","302.434","298.764","295.292","292.394","292.549","290.251","288.361","286.083","283.806","281.458","279.152","277.207","275.113","273.249","271.407","269.573","266.445","264.453","262.621","261.853","260.056","258.664","256.61","255.408","254.135","253.506","251.013","249.027","246.59","243.861","240.981","232.112","231.507","232.627","239.191","237.923","234.212","226.488","223.654","220.275","216.115","222.341","223.978","221.118","221.385","218.555","209.455","205.406","200.348","195.868","190.821","190.472","184.508","175.69","171.298","166.843","161.206","158.321","155.658","165.87","226.387","146.581","143.802","",
"High income","HIC","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","131.045684456611","127.743874112598","127.998535275056","126.592342936431","123.323606189527","122.511201369197","121.520577275379","117.569618782811","117.942198378371","118.623002322969","116.860546031405","114.682895366704","113.056414576468","111.646085702556","108.909627807195","107.368897510006","105.763805954279","104.111280945608","102.799706977377","100.820387673443","101.207146748406","97.8240657511722","95.591876218072","95.6161649357927","94.1844195632484","92.4967459674838","88.8817608650992","87.8339827630828","86.7573177203483","86.0351537487741","84.5805368063282","84.3378014560054","84.4862558467498","87.6355190962964","88.7655281973861","87.6665873221886","84.0121645077711","81.1738739801422","79.3670847162449","80.2720414377458","80.0842834979618","79.9131252854595","80.0543036693773","80.0893647992594","78.0898319647703","77.7206911096561","74.8801188603841","72.929140386653","71.7743200680492","70.378884455597","69.4250009874423","67.9406660656206","66.0221951154061","65.0268372143251","64.5561557186496","64.1576559971859","63.6216268761009","62.1223703627763","61.4915178889257","60.5073733426536","67.3397398893936","74.0710811441815","69.1765752452106","","",
"Hong Kong SAR, China","HKG","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","145.864","142.729","142.24","136.757","133.046","128.204","126.317","121.663","118.863","115.488","114.074","113.379","111.742","107.353","104.197","101.627","100.03","96.89","94.08","90.82","88.093","84.579","80.799","76.874","73.234","70.129","67.435","65.161","63.484","62.401","60.676","59.485","57.666","56.522","54.194","52.067","49.848","48.731","47.388","46.044","44.577","43.283","42.651","43.616","41.512","40.455","39.661","39.103","38.972","38.788","38.408","37.958","37.35","36.967","36.473","36.308","35.904","35.453","34.967","34.5","33.581","33.789","36.351","34.985","",
"Honduras","HND","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","353.478","349.253","340.272","332.948","324.465","317.343","310.037","303.135","296.472","290.783","284.492","278.426","271.276","295.686","331.425","255.234","247.89","244.745","240.009","234.805","229.227","219.397","207.304","193.872","192.529","194.274","192.012","189.242","187.868","185.705","182.171","179.131","175.88","171.891","168.515","165.275","162.41","160.458","236.786","156.935","154.467","153.406","152.287","151.361","150.552","150.037","148.533","147.776","147.32","146.735","148.416","143.555","139.031","134.772","131.253","127.643","123.963","121.545","119.523","118.661","128.679","156.008","112.995","111.772","",
"Heavily indebted poor countries (HIPC)","HPC","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","398.465808310562","395.830963805377","391.714983870254","389.900742406256","385.816571539701","382.180903735503","381.139325022334","374.423198914353","371.028834271362","368.430850047191","365.059081853318","364.164389689343","369.223376515382","362.021111782109","359.557794566225","356.807749101942","350.239290248879","346.820966456411","344.220049335787","340.980405652968","335.873458757396","333.088026584682","331.767124740418","341.527565260395","343.197158257926","342.014711253071","336.587102592745","328.041167014825","329.472484858798","330.017116294634","332.635295779926","337.583923540665","339.327455243401","337.214600082172","344.349939051102","336.019185284172","337.577795173295","336.550292031994","338.836068310845","335.836233360073","331.543757644479","327.704654611469","323.344631731803","318.511009825971","312.941427922455","306.699164470508","298.247953290726","290.48260674087","282.731913321036","278.26699685719","273.648721274786","264.966630079594","254.796559234084","247.447860755893","241.078085096352","234.069829510964","227.747406256435","221.921047171389","215.284147034818","210.85304223598","209.236552916787","226.5367412298","202.589508336682","191.022506040393","",
"Croatia","HRV","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","130.313","125.376","120.487","117.63","116.573","115.367","113.285","113.03","115.117","114.496","112.897","111.908","110.748","109.757","106.287","104.377","100.694","100.895","102.024","104.555","104.369","105.252","108.395","108.411","105.386","98.873","97.58","96.626","95.478","91.822","91.933","97.36","90.502","87.204","85.51","87.609","85.919","85.372","82.437","78.265","76.161","73.086","72.737","73.852","70.298","67.589","65.958","66.091","64.873","63.748","62.186","61.701","59.986","58.185","57.739","55.308","54.492","54.139","53.714","52.396","53.07","61.059","51.5","49.043","",
"Haiti","HTI","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","326.999","325.127","323.478","356.103","321.16","319.231","321.022","316.717","315.564","314.656","314.285","314.548","315.788","317.376","319.655","321.936","324.745","327.45","330.072","332.555","335.504","336.221","336.875","336.575","335.824","334.374","333.01","331.242","329.835","328.011","325.986","323.062","318.691","314.085","312.426","300.647","293.686","286.492","280.463","272.809","266.954","261.47","255.34","249.112","256.491","234.991","227.8","222.286","219.47","214.435","478.92","216.495","206.618","201.424","196.618","193.134","191.954","184.554","181.472","178.259","183.487","210.385","185.31","167.358","",
"Hungary","HUN","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","125.334","119.588","123.813","117.244","111.788","114.411","110.199","109.248","111.503","114.604","112.834","116.747","114.636","115.559","116.469","117.402","122.337","119.246","123.538","125.105","129.805","133.078","128.418","133.099","131.661","133.743","132.191","129.267","126.984","133.828","132.677","131.845","136.774","138.942","132.948","130.626","120.735","121.505","121.911","121.101","114.498","110.866","110.102","110.787","107.639","107.4","103.721","106.415","100.347","98.903","94.911","92.995","89.303","85.688","83.854","85.926","79.709","80.586","77.647","75.172","78.363","","","","",
"IBRD only","IBD","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","347.903736786404","323.042909274866","289.474850417598","284.154614372391","278.877295543724","279.846319151213","274.230387681271","267.436292240872","260.901427883316","256.217696201107","251.848276680315","245.795759364592","240.845647729156","234.088722866732","228.485194767715","222.693188557606","220.933240776839","211.914940904798","206.913935292749","201.536239393682","196.819181496424","191.672473154114","186.600800281508","181.484427230942","176.975068541385","172.427536963009","167.041162632716","163.057343083035","160.112905133257","156.689682620089","155.365350474281","151.848643840708","149.821260531013","148.000784090282","146.851189972196","144.0415220556","141.146828810993","138.477702073081","136.20666457442","135.260275470117","132.934928066329","131.228357066283","128.982495721629","127.47299559283","126.599297357993","122.480414085559","119.961252350306","117.252011570787","116.030418612596","113.179177198984","111.591703938417","109.36318247473","107.541312343359","106.256480709683","104.916987896522","103.660633930873","102.562016154955","100.887275528908","99.7455448999596","98.4319046937176","104.624198914311","125.991179764247","96.4666471595021","93.55623420556","",
"IDA & IBRD total","IBT","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","355.283211116358","333.969691015136","305.25533861288","300.35140393222","294.708491403568","295.235174870478","289.341477275505","282.710596744881","276.202948667071","271.591825422314","269.679578660184","267.404612763641","257.137864953736","250.56357451702","245.438562369963","240.986952738577","238.613992337784","230.25882900257","225.251612547654","219.041415461835","214.156363551945","209.213032470815","204.589650633225","200.876691105052","197.247988925989","193.514369710515","188.678826887366","185.110996430358","182.833365709225","180.150521615759","179.662292615939","178.415672274707","176.487900100949","175.110619707692","174.647698823493","172.21526598288","170.165599357039","167.920898548124","166.457431277887","164.929554630328","162.36592747512","160.570641072907","158.084288555928","156.187291145457","154.969548927854","150.899522994519","147.489235128349","144.402684935334","143.382795506582","139.779786824037","137.941360397513","135.35742915634","133.125011751172","131.459159413859","129.959118829491","128.626669553697","127.144930428802","125.358547090124","123.716384117564","122.291202745958","127.672717164324","147.471917640319","120.345898147686","116.846448805282","",
"IDA total","IDA","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","392.264176743148","388.076342798654","382.805797063715","379.535151584149","371.766135681059","369.961521445841","362.649119893542","356.81924326588","350.431306502034","346.128710184027","356.219491755168","372.363183404641","336.276959133202","330.486577081709","327.315404342979","328.840054224896","323.029517082781","317.542488478593","312.500892041295","302.228311018462","296.349746493482","292.24698676844","289.542275752995","292.245173581202","292.624972867115","292.464181891246","289.842962478414","287.715913692602","287.948684546364","287.967259060647","290.42383840194","298.452220791026","295.755443576186","294.978143901993","296.149381883026","294.049543376175","294.449872561791","292.910429337961","293.678525709195","288.527360961762","283.819157016583","280.525165532601","275.943341834166","271.361640043439","267.668413414244","262.684664972288","254.538085904581","248.553792036037","246.900082635122","239.115767323207","234.982601642723","229.759461130736","224.806740731261","220.721979529371","217.505721557628","214.641647254178","210.482283042606","206.896041962025","202.151020576315","198.746535834663","200.103456132068","213.652812940608","192.349353931528","185.673665950665","",
"IDA blend","IDB","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","410.305942873566","405.169850523088","398.365645216749","390.670322291688","381.44626465475","374.974903342361","364.950702218499","360.026839738292","347.708288195048","341.238133124233","333.573054435656","338.586410068235","319.520918834394","314.196989370942","309.029791917949","302.618080886479","297.388821003631","290.379442301106","283.165614248408","276.092980438133","268.53395807012","261.527810931079","256.633912677575","254.764370572824","254.400885112884","255.905927718556","259.197494057338","260.348424980716","261.451272765518","262.895089999636","268.971541535066","273.848867201482","278.382613661876","281.849137299914","287.636508583197","291.733800597914","296.730572432272","299.511561410615","301.028036497382","299.676949097538","297.322578717236","297.292886837543","293.663759108323","290.377348268691","285.534058369056","285.63879341426","274.604811405876","268.699378169888","263.679631670346","258.718335161864","254.756462100389","251.199822640308","248.681839271788","246.148753423936","243.762586924652","242.734341070864","240.358330837943","238.247202898536","236.165683862795","234.424578860955","239.820630873019","247.703142700063","227.695425387624","224.300135826348","",
"Indonesia","IDN","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","340.535","336.573","329.961","323.643","314.862","372.219","337.046","289.208","282.401","275.58","267.134","260.92","255.702","251.461","246.591","241.351","237.614","232.078","228.299","223.612","220.068","218.281","210.887","202.908","197.781","193.685","191.641","189.608","190.619","185.197","185.624","183.488","179.502","170.382","174.249","176.742","177.087","175.459","175.436","178.849","177.125","175.426","171.338","171.966","199.153","170.474","170.442","168.483","167.819","167.572","168.048","164.815","162.476","160.188","157.649","155.628","153.416","150.907","149.409","146.485","163.755","188.027","140.93","137.866","",
"IDA only","IDX","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","384.464680683624","380.689419809369","376.088610098965","374.73401666532","367.598256065386","367.805593037632","361.660102064632","355.441707082529","351.60054317968","348.230298019322","365.971214956062","386.937978561913","343.524103470277","337.550770483391","335.268225056704","340.296073967204","334.296415832275","329.562532620396","325.562598320077","313.943444620181","309.008610320731","306.462267540583","304.897471485272","309.772858915783","310.514330797059","309.617525965506","304.26820234751","300.639087980489","300.504792480327","299.888536052444","300.672028459253","310.255894150799","304.087962982216","301.264427198617","300.221552689128","295.157302951928","293.356334407597","289.736277465556","290.135315638903","283.140385026799","277.273232455353","272.362359858539","267.298444985227","262.069437723236","258.9118200411","251.403136329395","244.656192626173","238.600001399717","238.579381301117","229.371059423488","225.137042744079","219.084697974201","212.938634251735","208.096675973373","204.496877175796","200.770177247852","195.803113520977","191.552505147775","185.55090482434","181.389258419568","180.823348683647","197.135086961378","175.21504639404","166.979311420423","",
"Isle of Man","IMN","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","153.132","153.237","152.698","151.578","149.488","147.067","144.73","142.713","141.478","140.665","139.74","138.698","137.613","135.813","134.028","132.028","130.022","127.659","125.108","122.183","119.177","116.286","113.712","111.267","109.125","107.388","105.276","102.759","100.002","97.682","95.189","93.506","92.413","92.051","91.41","91.365","90.963","90.426","89.633","88.89","87.138","84.969","82.282","79.459","76.034","73.027","70.349","67.818","64.911","62.686","60.771","59.439","58.417","57.795","57.238","56.504","55.174","53.878","52.645","51.337","51.011","52.276","49.614","49.37","",
"India","IND","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","386.35","384.688","381.468","377.729","374.518","382.913","378.864","375.234","359.796","355.741","351.705","348.007","343.389","338.058","330.783","324.019","316.318","308.528","299.032","289.718","280.449","271.345","262.643","254.451","246.842","239.932","233.784","228.494","224.042","220.147","216.952","214.164","211.659","209.839","207.353","205.131","202.602","199.546","196.102","192.109","187.191","182.968","177.225","172.067","167.506","162.162","157.633","153.725","150.504","148.054","146.196","144.819","143.788","143.043","142.189","141.371","140.3","138.988","137.206","134.926","139.425","184.498","125.543","122.021","",
"Not classified","INX","Mortality rate, adult, female (per 1,000 female adults)","SP.DYN.AMRT.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
